Order ID,Customer ID,Restaurant Name,Location,Cuisine Type,Order Date & Time,Delivery Time (mins),Order Status,Payment Method,Delivery Charges,Ratings
2658,C304,Biryani Blues,Mumbai,Italian,2024-03-02 15:52:00,55,Completed,Online (Wallet),23,3.7
2659,C264,Pizza Hut,Delhi,Italian,2024-03-06 20:33:00,47,Completed,COD,40,3.9
2660,C533,McDonald's,Chennai,Fast Food,2024-03-10 11:23:00,51,Completed,Online (Card),50,4.4
2661,C881,Subway,Kolkata,Fast Food,2024-03-03 12:21:00,39,Completed,Online (Card),44,3.6
2662,C867,Pizza Hut,Mumbai,Italian,2024-03-13 22:22:00,35,Completed,Online (Card),35,4.4
2663,C789,Burger King,Chennai,Italian,2024-03-01 15:34:00,57,Completed,Online (Card),10,4.4
2664,C512,McDonald's,Pune,Healthy,2024-03-13 19:51:00,58,Completed,Online (UPI),49,4.0
2665,C381,Biryani Blues,Pune,Mexican,2024-03-08 17:26:00,23,Completed,Online (UPI),40,4.1
2666,C537,Taco Bell,Bangalore,Fast Food,2024-03-09 12:42:00,23,Completed,Online (Wallet),22,4.1
2667,C897,Biryani Blues,Hyderabad,Chinese,2024-03-01 12:50:00,48,Completed,COD,17,3.3
2668,C767,Subway,Mumbai,Fast Food,2024-03-08 17:29:00,28,Completed,Online (Wallet),23,4.7
2669,C273,McDonald's,Delhi,Indian,2024-03-03 12:49:00,58,Completed,Online (Wallet),12,4.6
2670,C112,Biryani Blues,Delhi,Chinese,2024-03-13 21:09:00,24,Completed,Online (Card),47,3.1
2671,C921,Dominos,Kolkata,Indian,2024-03-14 13:51:00,20,Completed,COD,38,4.6
2672,C166,Burger King,Delhi,Indian,2024-03-01 11:29:00,27,Completed,COD,32,3.5
2673,C496,Biryani Blues,Chennai,Healthy,2024-03-11 18:26:00,31,Completed,COD,48,4.0
2674,C201,Burger King,Kolkata,Italian,2024-03-04 19:04:00,25,Completed,COD,15,3.9
2675,C460,Burger King,Chennai,Indian,2024-03-01 17:23:00,51,Completed,COD,34,3.3
2676,C102,McDonald's,Kolkata,Healthy,2024-03-04 10:49:00,27,Completed,Online (UPI),18,4.4
2677,C455,Dominos,Hyderabad,Chinese,2024-03-02 11:55:00,55,Completed,Online (Card),16,4.1
2678,C238,Biryani Blues,Hyderabad,Chinese,2024-03-02 18:34:00,33,Cancelled,Online (Wallet),0,N/A
2679,C189,Biryani Blues,Bangalore,Mexican,2024-03-02 10:26:00,48,Completed,COD,29,4.9
2680,C318,Dominos,Delhi,Fast Food,2024-03-12 11:10:00,20,Completed,COD,33,4.7
2681,C672,Dominos,Bangalore,Fast Food,2024-03-13 12:21:00,26,Completed,Online (UPI),14,4.5
2682,C252,Dominos,Mumbai,Fast Food,2024-03-01 18:58:00,29,Completed,COD,39,3.3
2683,C245,Dominos,Pune,Fast Food,2024-03-09 20:36:00,46,Completed,COD,28,4.5
2684,C603,Biryani Blues,Pune,Indian,2024-03-07 12:53:00,43,Completed,Online (Wallet),14,4.7
2685,C584,Taco Bell,Delhi,Mexican,2024-03-01 11:13:00,56,Completed,Online (UPI),21,3.5
2686,C514,Dominos,Kolkata,Indian,2024-03-06 16:24:00,25,Completed,Online (Wallet),25,4.0
2687,C763,Pizza Hut,Kolkata,Indian,2024-03-11 21:42:00,41,Completed,Online (UPI),38,4.9
2688,C459,Biryani Blues,Kolkata,Italian,2024-03-13 12:40:00,41,Completed,COD,34,3.9
2689,C215,Subway,Pune,Indian,2024-03-14 11:20:00,36,Completed,Online (Card),37,4.9
2690,C517,Taco Bell,Delhi,Italian,2024-03-05 22:19:00,20,Completed,Online (Wallet),49,3.2
2691,C771,Dominos,Chennai,Chinese,2024-03-14 10:56:00,21,Completed,Online (Wallet),12,3.6
2692,C156,Biryani Blues,Kolkata,Mexican,2024-03-09 20:59:00,34,Cancelled,COD,0,N/A
2693,C784,Subway,Delhi,Indian,2024-03-08 14:27:00,36,Completed,Online (Card),15,3.7
2694,C994,McDonald's,Chennai,Italian,2024-03-01 16:28:00,36,Completed,Online (UPI),36,3.2
2695,C354,KFC,Hyderabad,Healthy,2024-03-14 22:34:00,21,Completed,COD,12,3.5
2696,C206,KFC,Chennai,Italian,2024-03-03 11:06:00,44,Completed,Online (Card),43,3.6
2697,C234,KFC,Delhi,Chinese,2024-03-12 21:09:00,47,Completed,COD,42,4.5
2698,C933,McDonald's,Kolkata,Indian,2024-03-08 11:21:00,27,Completed,Online (Wallet),10,3.6
2699,C947,Subway,Pune,Healthy,2024-03-11 15:45:00,43,Cancelled,Online (Wallet),0,N/A
2700,C932,Burger King,Mumbai,Chinese,2024-03-13 19:27:00,28,Completed,Online (Card),49,3.8
2701,C366,KFC,Hyderabad,Fast Food,2024-03-06 14:24:00,31,Completed,Online (UPI),28,4.1
2702,C853,Dominos,Pune,Indian,2024-03-07 14:42:00,60,Completed,COD,26,4.2
2703,C792,Subway,Hyderabad,Mexican,2024-03-03 12:29:00,33,Completed,Online (Card),40,4.2
2704,C768,Biryani Blues,Delhi,Chinese,2024-03-04 14:45:00,49,Completed,Online (Wallet),39,4.5
2705,C853,McDonald's,Mumbai,Indian,2024-03-11 18:34:00,41,Cancelled,Online (Card),0,N/A
2706,C490,McDonald's,Mumbai,Chinese,2024-03-11 20:07:00,43,Completed,Online (Card),36,4.5
2707,C141,Subway,Hyderabad,Healthy,2024-03-07 22:35:00,49,Completed,Online (UPI),13,3.1
2708,C461,KFC,Pune,Fast Food,2024-03-07 12:59:00,46,Cancelled,Online (Card),0,N/A
2709,C351,McDonald's,Delhi,Fast Food,2024-03-13 21:18:00,30,Completed,COD,12,4.9
2710,C449,Subway,Mumbai,Chinese,2024-03-06 19:15:00,27,Cancelled,Online (Card),0,N/A
2711,C870,Dominos,Pune,Chinese,2024-03-12 19:16:00,60,Cancelled,Online (Wallet),0,N/A
2712,C827,Biryani Blues,Mumbai,Indian,2024-03-11 13:20:00,55,Completed,Online (UPI),25,4.2
2713,C820,KFC,Bangalore,Healthy,2024-03-02 18:35:00,46,Completed,Online (UPI),38,3.1
2714,C452,Pizza Hut,Hyderabad,Healthy,2024-03-07 19:33:00,25,Completed,COD,12,3.2
2715,C957,Burger King,Chennai,Italian,2024-03-07 16:09:00,58,Completed,Online (Wallet),16,4.2
2716,C439,Biryani Blues,Delhi,Chinese,2024-03-05 11:16:00,26,Completed,Online (UPI),46,3.5
2717,C599,Pizza Hut,Pune,Chinese,2024-03-05 21:35:00,53,Completed,Online (UPI),33,3.0
2718,C263,Dominos,Bangalore,Chinese,2024-03-14 15:55:00,25,Completed,Online (Card),18,3.5
2719,C276,Dominos,Delhi,Chinese,2024-03-02 16:54:00,38,Completed,Online (Card),24,4.6
2720,C849,McDonald's,Delhi,Fast Food,2024-03-08 11:34:00,39,Completed,COD,36,3.9
2721,C165,Burger King,Pune,Chinese,2024-03-13 22:13:00,20,Completed,Online (Card),43,4.8
2722,C356,Burger King,Delhi,Fast Food,2024-03-07 16:49:00,21,Completed,Online (UPI),32,3.6
2723,C294,Biryani Blues,Delhi,Fast Food,2024-03-04 14:37:00,58,Completed,Online (Wallet),35,3.2
2724,C995,Subway,Chennai,Chinese,2024-03-14 14:18:00,30,Completed,Online (UPI),13,4.8
2725,C344,Dominos,Hyderabad,Chinese,2024-03-11 16:50:00,55,Completed,Online (Card),11,4.6
2726,C662,Taco Bell,Hyderabad,Fast Food,2024-03-10 12:13:00,46,Completed,COD,45,4.8
2727,C585,Pizza Hut,Kolkata,Indian,2024-03-03 12:16:00,48,Completed,COD,50,3.8
2728,C200,Dominos,Chennai,Mexican,2024-03-08 13:53:00,44,Completed,Online (Wallet),34,5.0
2729,C248,Burger King,Chennai,Fast Food,2024-03-02 13:53:00,54,Completed,Online (Card),46,3.3
2730,C664,Burger King,Chennai,Fast Food,2024-03-14 10:29:00,23,Completed,Online (UPI),23,4.6
2731,C399,KFC,Kolkata,Healthy,2024-03-14 17:57:00,27,Completed,Online (UPI),47,4.4
2732,C541,Dominos,Kolkata,Chinese,2024-03-05 12:25:00,59,Completed,COD,38,3.0
2733,C371,KFC,Hyderabad,Chinese,2024-03-14 20:33:00,28,Completed,Online (UPI),12,3.5
2734,C390,Biryani Blues,Kolkata,Indian,2024-03-11 20:06:00,58,Completed,Online (UPI),38,4.6
2735,C783,Subway,Delhi,Fast Food,2024-03-14 20:43:00,20,Completed,Online (Card),43,3.8
2736,C193,Dominos,Kolkata,Fast Food,2024-03-03 20:55:00,30,Completed,Online (Card),17,3.6
2737,C528,Biryani Blues,Kolkata,Mexican,2024-03-02 22:38:00,59,Completed,Online (UPI),18,4.3
2738,C706,Subway,Kolkata,Mexican,2024-03-05 18:04:00,43,Cancelled,COD,0,N/A
2739,C317,Biryani Blues,Pune,Healthy,2024-03-04 15:27:00,38,Completed,Online (UPI),33,4.8
2740,C280,Pizza Hut,Chennai,Mexican,2024-03-03 11:33:00,33,Cancelled,COD,0,N/A
2741,C937,Biryani Blues,Mumbai,Fast Food,2024-03-05 19:55:00,49,Completed,Online (Wallet),39,3.2
2742,C677,Burger King,Chennai,Healthy,2024-03-06 14:30:00,31,Completed,Online (Wallet),17,3.2
2743,C375,Burger King,Mumbai,Fast Food,2024-03-07 16:13:00,55,Completed,Online (Wallet),25,3.3
2744,C803,KFC,Pune,Mexican,2024-03-07 11:32:00,34,Completed,COD,39,4.6
2745,C273,McDonald's,Hyderabad,Mexican,2024-03-11 11:58:00,37,Completed,Online (UPI),37,4.4
2746,C993,Subway,Kolkata,Chinese,2024-03-11 11:17:00,51,Cancelled,Online (UPI),0,N/A
2747,C710,Burger King,Mumbai,Chinese,2024-03-03 17:42:00,46,Completed,Online (Wallet),48,4.0
2748,C312,Burger King,Pune,Chinese,2024-03-05 20:16:00,33,Completed,Online (Wallet),24,4.5
2749,C966,Burger King,Mumbai,Fast Food,2024-03-05 21:16:00,31,Cancelled,Online (UPI),0,N/A
2750,C615,Burger King,Chennai,Indian,2024-03-02 14:24:00,42,Completed,Online (UPI),43,5.0
2751,C937,KFC,Delhi,Mexican,2024-03-06 22:01:00,46,Cancelled,COD,0,N/A
2752,C225,Dominos,Delhi,Healthy,2024-03-14 13:51:00,49,Completed,Online (Card),19,4.1
2753,C696,McDonald's,Delhi,Indian,2024-03-09 13:11:00,48,Completed,COD,21,4.9
2754,C711,Subway,Delhi,Healthy,2024-03-11 20:46:00,23,Completed,Online (UPI),42,3.4
2755,C440,Pizza Hut,Kolkata,Indian,2024-03-07 17:28:00,51,Completed,Online (Card),23,4.0
2756,C377,Subway,Hyderabad,Mexican,2024-03-01 10:21:00,57,Completed,Online (UPI),42,4.2
2757,C921,Biryani Blues,Chennai,Italian,2024-03-13 11:58:00,54,Completed,COD,23,3.7
2758,C454,Taco Bell,Chennai,Fast Food,2024-03-08 12:12:00,25,Completed,Online (UPI),38,4.9
2759,C108,Dominos,Pune,Fast Food,2024-03-10 22:20:00,45,Completed,COD,11,3.4
2760,C712,Taco Bell,Hyderabad,Healthy,2024-03-03 18:01:00,50,Completed,Online (Card),17,3.5
2761,C800,Pizza Hut,Pune,Chinese,2024-03-10 21:10:00,46,Completed,Online (UPI),27,3.4
2762,C902,Biryani Blues,Mumbai,Indian,2024-03-13 20:52:00,47,Completed,Online (Wallet),46,3.7
2763,C420,Taco Bell,Chennai,Indian,2024-03-03 12:07:00,23,Completed,Online (Wallet),41,5.0
2764,C738,Taco Bell,Chennai,Italian,2024-03-03 17:07:00,34,Completed,Online (Card),50,3.2
2765,C546,McDonald's,Pune,Fast Food,2024-03-14 12:01:00,41,Completed,Online (Card),39,3.1
2766,C158,Biryani Blues,Delhi,Italian,2024-03-03 12:19:00,39,Completed,Online (UPI),46,4.6
2767,C650,Taco Bell,Delhi,Indian,2024-03-09 18:07:00,50,Completed,Online (Wallet),22,3.9
2768,C472,Taco Bell,Bangalore,Fast Food,2024-03-11 17:04:00,47,Cancelled,Online (UPI),0,N/A
2769,C434,Dominos,Chennai,Indian,2024-03-13 15:52:00,23,Completed,Online (UPI),44,3.5
2770,C696,Pizza Hut,Delhi,Indian,2024-03-10 12:00:00,36,Completed,Online (UPI),22,4.2
2771,C446,Dominos,Bangalore,Healthy,2024-03-01 16:23:00,43,Cancelled,COD,0,N/A
2772,C302,Biryani Blues,Mumbai,Fast Food,2024-03-02 22:17:00,57,Completed,Online (Card),21,5.0
2773,C564,Biryani Blues,Kolkata,Indian,2024-03-01 17:03:00,53,Completed,Online (UPI),31,5.0
2774,C632,Taco Bell,Hyderabad,Healthy,2024-03-05 13:53:00,53,Completed,Online (Wallet),32,4.7
2775,C985,Taco Bell,Pune,Fast Food,2024-03-01 18:47:00,27,Completed,Online (UPI),24,4.8
2776,C208,Pizza Hut,Mumbai,Chinese,2024-03-07 22:43:00,52,Completed,Online (Wallet),13,3.7
2777,C594,McDonald's,Mumbai,Mexican,2024-03-06 10:10:00,36,Cancelled,Online (UPI),0,N/A
2778,C718,Pizza Hut,Hyderabad,Fast Food,2024-03-10 18:56:00,25,Completed,COD,32,3.5
2779,C381,McDonald's,Delhi,Mexican,2024-03-13 10:22:00,47,Cancelled,Online (Card),0,N/A
2780,C167,KFC,Mumbai,Healthy,2024-03-14 13:41:00,60,Completed,Online (Card),15,3.6
2781,C340,KFC,Bangalore,Indian,2024-03-08 22:28:00,42,Completed,Online (Card),43,3.4
2782,C643,Dominos,Hyderabad,Fast Food,2024-03-14 19:39:00,36,Completed,Online (Wallet),40,4.0
2783,C487,Dominos,Kolkata,Healthy,2024-03-05 12:20:00,34,Completed,COD,10,4.8
2784,C515,Burger King,Pune,Healthy,2024-03-07 15:08:00,21,Completed,Online (Card),45,3.9
2785,C572,Burger King,Pune,Healthy,2024-03-14 20:56:00,39,Completed,COD,14,3.8
2786,C496,KFC,Kolkata,Fast Food,2024-03-06 16:44:00,33,Cancelled,Online (Wallet),0,N/A
2787,C124,Dominos,Delhi,Fast Food,2024-03-08 19:04:00,45,Cancelled,Online (Wallet),0,N/A
2788,C621,KFC,Kolkata,Indian,2024-03-04 14:52:00,42,Completed,Online (UPI),21,5.0
2789,C987,Dominos,Chennai,Fast Food,2024-03-03 16:26:00,24,Completed,Online (Card),23,4.7
2790,C762,Pizza Hut,Chennai,Fast Food,2024-03-11 15:09:00,47,Completed,Online (Wallet),40,3.7
2791,C485,Subway,Hyderabad,Italian,2024-03-05 18:11:00,35,Completed,Online (UPI),30,4.5
2792,C710,KFC,Bangalore,Healthy,2024-03-11 14:49:00,24,Completed,Online (UPI),49,4.9
2793,C243,Burger King,Pune,Mexican,2024-03-07 10:29:00,42,Completed,Online (UPI),47,4.7
2794,C676,Biryani Blues,Mumbai,Mexican,2024-03-01 22:10:00,41,Completed,COD,12,3.8
2795,C667,Pizza Hut,Mumbai,Mexican,2024-03-02 19:38:00,47,Cancelled,Online (UPI),0,N/A
2796,C616,Biryani Blues,Kolkata,Fast Food,2024-03-04 21:24:00,28,Completed,Online (UPI),39,3.3
2797,C936,McDonald's,Mumbai,Mexican,2024-03-07 18:10:00,59,Completed,Online (Wallet),48,3.7
2798,C272,Taco Bell,Bangalore,Fast Food,2024-03-05 19:50:00,28,Completed,Online (Card),11,4.8
2799,C728,Dominos,Delhi,Healthy,2024-03-07 13:16:00,45,Completed,Online (Card),39,4.4
2800,C211,Subway,Pune,Fast Food,2024-03-12 10:23:00,54,Cancelled,Online (UPI),0,N/A
2801,C835,Pizza Hut,Delhi,Indian,2024-03-03 14:09:00,38,Completed,Online (Wallet),15,3.8
2802,C329,Burger King,Kolkata,Indian,2024-03-11 10:46:00,44,Completed,COD,31,3.0
2803,C706,Subway,Pune,Mexican,2024-03-02 14:20:00,25,Completed,Online (Wallet),12,3.0
2804,C899,Dominos,Chennai,Indian,2024-03-06 11:36:00,54,Completed,Online (UPI),39,3.3
2805,C766,Pizza Hut,Chennai,Fast Food,2024-03-12 19:12:00,26,Completed,COD,32,4.8
2806,C236,Subway,Kolkata,Italian,2024-03-13 10:40:00,23,Completed,Online (Wallet),34,4.9
2807,C477,Biryani Blues,Hyderabad,Mexican,2024-03-02 11:26:00,40,Completed,COD,17,3.5
2808,C262,Pizza Hut,Delhi,Fast Food,2024-03-01 16:24:00,25,Cancelled,Online (Card),0,N/A
2809,C230,Subway,Pune,Chinese,2024-03-14 10:34:00,49,Completed,Online (Wallet),23,3.5
2810,C709,McDonald's,Hyderabad,Fast Food,2024-03-13 12:09:00,55,Completed,Online (Wallet),38,3.7
2811,C451,Taco Bell,Delhi,Chinese,2024-03-08 11:38:00,33,Completed,Online (Card),49,3.2
2812,C238,Dominos,Mumbai,Chinese,2024-03-06 12:19:00,49,Completed,COD,19,4.3
2813,C998,Pizza Hut,Mumbai,Healthy,2024-03-03 15:49:00,52,Completed,Online (Card),37,4.7
2814,C267,Taco Bell,Kolkata,Chinese,2024-03-13 17:02:00,20,Cancelled,Online (UPI),0,N/A
2815,C428,Subway,Pune,Mexican,2024-03-05 10:36:00,59,Cancelled,Online (Wallet),0,N/A
2816,C557,Dominos,Hyderabad,Healthy,2024-03-14 17:58:00,59,Completed,Online (Card),25,3.7
2817,C109,KFC,Delhi,Healthy,2024-03-13 19:45:00,48,Completed,Online (UPI),14,4.0
2818,C478,Taco Bell,Hyderabad,Chinese,2024-03-07 22:39:00,52,Completed,Online (UPI),36,4.9
2819,C240,Subway,Hyderabad,Mexican,2024-03-01 17:40:00,49,Completed,Online (UPI),39,4.5
2820,C308,KFC,Hyderabad,Indian,2024-03-07 22:45:00,29,Completed,Online (UPI),34,4.9
2821,C403,Pizza Hut,Bangalore,Indian,2024-03-04 12:55:00,30,Completed,Online (UPI),23,3.1
2822,C963,McDonald's,Kolkata,Mexican,2024-03-06 16:24:00,42,Completed,Online (UPI),35,3.6
2823,C319,Taco Bell,Kolkata,Healthy,2024-03-01 14:36:00,21,Completed,Online (UPI),25,3.7
2824,C129,Taco Bell,Chennai,Healthy,2024-03-10 11:00:00,28,Completed,Online (Wallet),31,5.0
2825,C915,Subway,Pune,Mexican,2024-03-01 22:48:00,43,Cancelled,Online (UPI),0,N/A
2826,C372,Burger King,Bangalore,Indian,2024-03-04 18:28:00,24,Completed,Online (UPI),15,4.4
2827,C241,McDonald's,Chennai,Mexican,2024-03-13 13:46:00,47,Completed,COD,20,3.8
2828,C162,Biryani Blues,Delhi,Indian,2024-03-12 18:51:00,33,Completed,COD,26,3.0
2829,C979,Taco Bell,Pune,Italian,2024-03-13 14:13:00,42,Completed,Online (Card),31,3.4
2830,C836,KFC,Chennai,Chinese,2024-03-06 22:31:00,27,Cancelled,Online (Wallet),0,N/A
2831,C403,Taco Bell,Kolkata,Italian,2024-03-02 16:43:00,46,Completed,Online (UPI),36,4.1
2832,C248,McDonald's,Mumbai,Italian,2024-03-13 14:57:00,42,Completed,Online (UPI),12,4.5
2833,C275,Pizza Hut,Pune,Fast Food,2024-03-13 20:22:00,36,Completed,Online (Wallet),26,4.5
2834,C835,Burger King,Mumbai,Chinese,2024-03-07 19:42:00,23,Completed,Online (UPI),47,4.6
2835,C708,Subway,Hyderabad,Indian,2024-03-02 21:53:00,47,Completed,Online (Wallet),44,4.3
2836,C338,Burger King,Bangalore,Healthy,2024-03-05 20:54:00,44,Completed,Online (Wallet),46,3.6
2837,C336,Burger King,Hyderabad,Indian,2024-03-10 18:17:00,27,Completed,Online (Card),16,3.8
2838,C520,Biryani Blues,Delhi,Chinese,2024-03-07 18:38:00,32,Completed,Online (Wallet),33,3.8
2839,C933,Burger King,Mumbai,Fast Food,2024-03-11 14:45:00,44,Cancelled,Online (Card),0,N/A
2840,C197,McDonald's,Mumbai,Mexican,2024-03-09 15:28:00,47,Completed,Online (Card),18,4.1
2841,C948,Burger King,Pune,Chinese,2024-03-14 22:36:00,23,Completed,COD,16,4.8
2842,C822,McDonald's,Pune,Indian,2024-03-07 10:08:00,47,Completed,Online (UPI),28,4.1
2843,C440,Subway,Chennai,Italian,2024-03-12 14:09:00,29,Completed,Online (Card),49,3.3
2844,C822,Taco Bell,Kolkata,Healthy,2024-03-14 15:42:00,48,Completed,Online (Card),46,3.4
2845,C272,Taco Bell,Bangalore,Italian,2024-03-14 19:29:00,31,Cancelled,Online (Wallet),0,N/A
2846,C945,Pizza Hut,Kolkata,Mexican,2024-03-07 12:42:00,60,Completed,Online (UPI),34,4.6
2847,C268,Burger King,Mumbai,Healthy,2024-03-14 11:18:00,43,Completed,Online (UPI),10,3.2
2848,C700,Taco Bell,Hyderabad,Italian,2024-03-01 12:15:00,31,Completed,Online (UPI),24,3.2
2849,C438,Biryani Blues,Delhi,Healthy,2024-03-14 19:06:00,34,Completed,Online (Card),44,5.0
2850,C876,Dominos,Hyderabad,Mexican,2024-03-09 12:30:00,58,Completed,Online (Wallet),36,3.8
2851,C432,Dominos,Kolkata,Indian,2024-03-12 12:33:00,46,Completed,Online (Card),47,3.6
2852,C308,Dominos,Hyderabad,Healthy,2024-03-06 11:03:00,52,Completed,COD,46,4.7
2853,C913,Pizza Hut,Kolkata,Mexican,2024-03-14 21:43:00,29,Completed,Online (Card),20,4.0
2854,C463,Pizza Hut,Hyderabad,Fast Food,2024-03-09 16:56:00,38,Completed,Online (Card),14,4.6
2855,C261,KFC,Hyderabad,Italian,2024-03-02 13:22:00,33,Completed,Online (UPI),24,3.6
2856,C833,Dominos,Kolkata,Italian,2024-03-06 10:35:00,54,Completed,Online (UPI),30,4.8
2857,C897,KFC,Bangalore,Fast Food,2024-03-09 11:01:00,26,Completed,Online (Card),24,4.4
2858,C275,McDonald's,Delhi,Indian,2024-03-06 11:58:00,42,Cancelled,Online (Card),0,N/A
2859,C601,Subway,Bangalore,Healthy,2024-03-09 16:38:00,34,Cancelled,Online (Wallet),0,N/A
2860,C314,Burger King,Pune,Chinese,2024-03-08 22:03:00,51,Completed,Online (Wallet),16,3.9
2861,C706,Dominos,Kolkata,Fast Food,2024-03-13 12:11:00,28,Cancelled,COD,0,N/A
2862,C707,Dominos,Kolkata,Italian,2024-03-01 22:24:00,49,Completed,Online (Wallet),40,4.8
2863,C314,Burger King,Delhi,Chinese,2024-03-08 22:01:00,45,Completed,Online (Card),41,3.2
2864,C524,Burger King,Chennai,Healthy,2024-03-12 12:07:00,36,Completed,Online (Wallet),22,3.4
2865,C268,KFC,Chennai,Italian,2024-03-12 22:43:00,55,Completed,Online (Card),22,4.5
2866,C469,KFC,Pune,Chinese,2024-03-10 13:51:00,49,Completed,Online (UPI),45,3.1
2867,C283,Subway,Mumbai,Mexican,2024-03-14 15:22:00,26,Completed,Online (Wallet),24,3.7
2868,C746,Burger King,Chennai,Italian,2024-03-12 10:16:00,33,Completed,Online (Wallet),12,3.7
2869,C616,Subway,Hyderabad,Indian,2024-03-06 15:25:00,51,Completed,COD,31,5.0
2870,C376,McDonald's,Delhi,Chinese,2024-03-11 12:48:00,34,Completed,COD,42,4.8
2871,C610,Pizza Hut,Chennai,Indian,2024-03-09 13:32:00,52,Completed,Online (Wallet),19,3.9
2872,C994,Dominos,Kolkata,Fast Food,2024-03-02 20:10:00,60,Cancelled,COD,0,N/A
2873,C307,McDonald's,Delhi,Italian,2024-03-13 19:47:00,47,Completed,Online (UPI),32,4.1
2874,C824,Biryani Blues,Delhi,Indian,2024-03-08 10:26:00,33,Completed,Online (UPI),14,3.8
2875,C665,Dominos,Mumbai,Fast Food,2024-03-07 13:29:00,35,Completed,COD,32,3.3
2876,C531,Taco Bell,Kolkata,Indian,2024-03-06 15:32:00,45,Cancelled,Online (Card),0,N/A
2877,C669,KFC,Pune,Mexican,2024-03-12 12:52:00,31,Completed,Online (UPI),31,4.9
2878,C506,Subway,Chennai,Chinese,2024-03-10 19:54:00,41,Completed,Online (UPI),31,3.7
2879,C492,Subway,Chennai,Healthy,2024-03-12 20:55:00,49,Completed,Online (Wallet),16,4.5
2880,C233,McDonald's,Hyderabad,Mexican,2024-03-12 16:19:00,58,Completed,Online (Wallet),50,4.2
2881,C959,Burger King,Pune,Healthy,2024-03-05 17:59:00,50,Completed,Online (UPI),40,4.0
2882,C627,Subway,Kolkata,Healthy,2024-03-02 11:02:00,58,Cancelled,COD,0,N/A
2883,C690,KFC,Bangalore,Healthy,2024-03-04 12:49:00,44,Completed,COD,48,4.4
2884,C935,Subway,Chennai,Healthy,2024-03-14 15:16:00,29,Completed,Online (Wallet),21,3.3
2885,C477,Subway,Bangalore,Fast Food,2024-03-01 14:40:00,41,Completed,COD,31,3.4
2886,C309,Dominos,Pune,Chinese,2024-03-03 13:19:00,43,Completed,Online (Wallet),28,3.5
2887,C291,McDonald's,Delhi,Indian,2024-03-09 14:17:00,52,Completed,Online (Card),24,4.4
2888,C649,Burger King,Pune,Mexican,2024-03-02 19:12:00,55,Completed,Online (Card),45,4.4
2889,C892,Dominos,Bangalore,Chinese,2024-03-06 11:30:00,54,Completed,Online (UPI),22,5.0
2890,C820,Subway,Hyderabad,Indian,2024-03-12 19:37:00,49,Completed,Online (Wallet),41,4.7
2891,C468,Biryani Blues,Bangalore,Healthy,2024-03-03 21:21:00,50,Completed,Online (UPI),23,3.1
2892,C251,Biryani Blues,Kolkata,Mexican,2024-03-01 15:32:00,48,Completed,COD,47,4.6
2893,C968,Subway,Chennai,Mexican,2024-03-13 13:04:00,41,Completed,Online (Card),47,4.2
2894,C513,Taco Bell,Pune,Fast Food,2024-03-04 15:22:00,44,Completed,COD,16,4.7
2895,C575,Biryani Blues,Hyderabad,Indian,2024-03-06 15:26:00,39,Completed,Online (UPI),43,3.8
2896,C620,Pizza Hut,Mumbai,Italian,2024-03-10 15:44:00,50,Completed,Online (Wallet),31,3.1
2897,C270,Pizza Hut,Mumbai,Mexican,2024-03-12 11:33:00,50,Cancelled,Online (Wallet),0,N/A
2898,C255,Dominos,Hyderabad,Fast Food,2024-03-05 17:35:00,50,Completed,Online (Wallet),17,4.8
2899,C290,Dominos,Pune,Mexican,2024-03-13 21:50:00,29,Completed,Online (UPI),30,3.3
2900,C441,Subway,Pune,Healthy,2024-03-10 15:00:00,54,Completed,Online (Card),47,4.3
2901,C807,Burger King,Pune,Indian,2024-03-14 14:01:00,42,Completed,Online (Card),39,3.2
2902,C614,Dominos,Kolkata,Healthy,2024-03-06 20:31:00,27,Completed,Online (UPI),23,3.4
2903,C783,Dominos,Mumbai,Italian,2024-03-11 19:43:00,41,Completed,COD,36,4.0
2904,C111,Burger King,Delhi,Fast Food,2024-03-10 12:04:00,35,Completed,Online (Card),16,4.8
2905,C788,Burger King,Pune,Fast Food,2024-03-12 15:58:00,57,Completed,Online (UPI),16,4.7
2906,C143,Dominos,Kolkata,Fast Food,2024-03-08 11:36:00,44,Completed,Online (Wallet),23,3.3
2907,C461,Taco Bell,Kolkata,Indian,2024-03-13 19:47:00,37,Cancelled,COD,0,N/A
2908,C687,Biryani Blues,Chennai,Healthy,2024-03-01 16:58:00,49,Completed,Online (Wallet),25,3.5
2909,C449,Pizza Hut,Pune,Fast Food,2024-03-01 14:46:00,46,Completed,Online (Wallet),46,3.8
2910,C516,Taco Bell,Mumbai,Fast Food,2024-03-01 11:00:00,32,Completed,Online (UPI),49,3.7
2911,C952,Biryani Blues,Kolkata,Indian,2024-03-14 12:53:00,55,Completed,Online (Card),27,4.6
2912,C348,Taco Bell,Pune,Indian,2024-03-08 12:31:00,49,Completed,Online (UPI),18,5.0
2913,C488,Taco Bell,Bangalore,Chinese,2024-03-06 11:55:00,55,Completed,Online (UPI),43,3.7
2914,C175,Taco Bell,Bangalore,Indian,2024-03-05 15:04:00,33,Completed,Online (UPI),20,3.4
2915,C628,Pizza Hut,Pune,Chinese,2024-03-06 21:19:00,55,Completed,Online (UPI),23,3.9
2916,C471,KFC,Bangalore,Chinese,2024-03-10 12:27:00,58,Completed,Online (UPI),30,3.2
